95, 85, 93
96, 81, 21
99, 84, 65
92, 87, 32
94, 80, 97
96, 83, 28
93, 84, 87
98, 83, 39
93, 82, 3
99, 88, 78
95, 84, 16
97, 76, 54
98, 79, 11
94, 82, 67
99, 90, 93
99, 92, 13
97, 77, 74
98, 85, 47
94, 83, 64
94, 89, 24
93, 85, 65
93, 84, 57
98, 80, 79
94, 90, 48
99, 88, 61
99, 82, 86
96, 81, 71
96, 83, 50
97, 89, 63
99, 76, 61
99, 81, 23
93, 82, 76
98, 92, 21
93, 88, 88
94, 86, 34
98, 82, 75
95, 83, 33
99, 78, 66
97, 88, 72
96, 84, 93
99, 91, 40
96, 82, 29
98, 82, 52
96, 84, 76
97, 91, 24
94, 82, 33
94, 81, 59
98, 81, 69
95, 78, 80
95, 85, 59
97, 92, 56
99, 84, 29
99, 89, 70
96, 89, 97
99, 85, 39
99, 80, 89
99, 91, 13
97, 81, 48
98, 78, 16
95, 88, 31
99, 77, 28

