58, 54, 88
58, 64, 9
64, 57, 62
52, 50, 50
60, 57, 24
56, 48, 24
55, 61, 64
55, 53, 62
55, 55, 42
57, 58, 91
56, 61, 27
52, 54, 45
51, 58, 13
57, 50, 14
63, 56, 7
52, 53, 33
62, 55, 83
65, 65, 13
57, 59, 0
55, 47, 24
50, 58, 21
50, 53, 81
60, 52, 58
61, 56, 6
54, 61, 34
55, 60, 93
65, 53, 4
61, 63, 4
52, 58, 79
49, 54, 72
57, 47, 82
64, 57, 48
52, 65, 91
58, 59, 71
61, 60, 84
55, 58, 47
58, 64, 62
65, 62, 73
53, 49, 58
58, 52, 46
52, 54, 82
56, 56, 62
59, 55, 17
55, 55, 23
58, 58, 94
49, 57, 12
56, 58, 49
48, 55, 7
56, 48, 44
60, 58, 25
50, 60, 45
63, 61, 46
50, 57, 5
61, 55, 15
51, 60, 98
63, 53, 5
65, 54, 0
64, 58, 11
51, 51, 90
61, 60, 67
61, 52, 70
63, 59, 40
59, 53, 7
65, 52, 13
61, 50, 47
66, 60, 91
55, 55, 52
66, 55, 57
66, 65, 32
58, 57, 71
65, 62, 39
65, 56, 84
61, 55, 66
66, 63, 13
60, 57, 63
62, 58, 20
65, 65, 87
53, 53, 29
52, 57, 65
60, 52, 71
62, 54, 2
51, 64, 77
50, 56, 5
62, 55, 77
53, 55, 26
54, 54, 42
49, 58, 48
53, 65, 45
65, 56, 33
65, 52, 19
48, 56, 24
64, 58, 43
62, 63, 35
63, 60, 63
53, 48, 45
57, 65, 43
59, 50, 21
52, 49, 0
59, 53, 59
60, 53, 50
63, 63, 97
56, 54, 3
66, 62, 92
55, 64, 10
60, 52, 81
63, 54, 88
51, 63, 64
57, 49, 74
60, 50, 85
55, 52, 54
59, 62, 18
54, 52, 43
60, 65, 86
59, 56, 32
66, 62, 49
56, 59, 77
56, 56, 5
55, 54, 27
51, 60, 62
66, 62, 58
60, 59, 95
49, 58, 17
51, 52, 82
65, 53, 92
58, 50, 69
54, 63, 99
52, 56, 13
58, 57, 57
59, 64, 68
61, 52, 60
55, 55, 86
55, 57, 73
64, 61, 54
52, 59, 0
60, 54, 55
64, 52, 16
60, 63, 19
53, 53, 30
48, 56, 59
51, 55, 3

