47, 26, 71
43, 24, 23
41, 29, 78
43, 30, 20
41, 33, 15
45, 24, 72
41, 24, 66
37, 23, 64
38, 23, 42
43, 23, 87
37, 34, 56
48, 23, 82
40, 13, 75
51, 21, 99
40, 13, 74
36, 30, 14
40, 17, 6
49, 23, 58
48, 23, 51
43, 29, 14
50, 22, 40
49, 24, 72
41, 31, 87
40, 33, 37
42, 17, 45
40, 31, 33
34, 20, 71
33, 22, 71
32, 23, 61
37, 30, 13
41, 21, 88
37, 23, 22
38, 22, 23
42, 18, 70
41, 16, 77
37, 33, 41
45, 18, 15
43, 24, 64
41, 32, 37
41, 25, 34
47, 18, 13
39, 18, 7
33, 23, 52
37, 15, 88
45, 28, 5
41, 31, 49
46, 28, 55
39, 28, 80
45, 25, 10
31, 24, 7
32, 27, 60
37, 29, 89
33, 21, 61
44, 26, 36
40, 27, 10
35, 16, 13
41, 19, 52
47, 26, 43
42, 20, 86
45, 23, 43
35, 17, 12
44, 25, 39
44, 21, 5
37, 31, 55
46, 27, 44
31, 22, 79
38, 25, 99
40, 31, 70
38, 31, 21
36, 29, 88
32, 17, 30
35, 17, 45
33, 21, 46
48, 24, 92
35, 30, 34
38, 31, 65
41, 15, 76
42, 31, 60
37, 27, 96
45, 29, 59
44, 21, 60
38, 15, 2
46, 24, 41
38, 24, 70
35, 21, 77
49, 23, 12
38, 32, 19
38, 17, 95
47, 27, 3
33, 28, 84
36, 25, 6
47, 21, 37
40, 31, 35
35, 16, 57
32, 23, 87
36, 25, 52
48, 26, 67
37, 15, 75
47, 19, 83
42, 29, 40
48, 26, 40
43, 31, 51
42, 32, 42
39, 27, 97
40, 24, 1
45, 17, 45
46, 18, 38
41, 13, 46
42, 21, 87
35, 28, 14
44, 24, 78
44, 15, 14
40, 31, 86
33, 20, 2
33, 18, 3
49, 21, 39
37, 34, 84
44, 20, 75
47, 23, 97
37, 21, 75
34, 27, 25
45, 25, 23
37, 22, 87
40, 25, 50
34, 22, 98
34, 29, 71
38, 34, 31
47, 23, 36
33, 19, 19
46, 29, 67
47, 23, 20
46, 23, 6
42, 17, 19
39, 34, 67
38, 32, 2
37, 18, 3
42, 15, 36
40, 25, 78
37, 20, 95
47, 19, 10
31, 23, 20
39, 20, 11
38, 16, 53
47, 22, 28
41, 19, 47
41, 19, 73
43, 30, 33
41, 13, 75
35, 22, 91
40, 26, 72
34, 27, 25
35, 25, 75
35, 17, 35
36, 27, 95

