4, 2, 53
11, 4, 35
9, 2, 61
15, 9, 64
9, 0, 95
8, 15, 8
14, 3, 48
0, 13, 41
11, 2, 34
0, 10, 3
9, 15, 2
18, 2, 7
18, 3, 67
15, 4, 99
5, 12, 65
18, 5, 40
12, 11, 59
11, 14, 90
13, 0, 16
5, 13, 11
0, 0, 58
6, 6, 89
6, 10, 13
2, 5, 38
2, 15, 92
8, 11, 93
18, 1, 42
4, 6, 68
12, 10, 20
13, 0, 52
17, 6, 31
6, 6, 2
13, 6, 70
1, 2, 44
7, 13, 60
5, 2, 58
16, 3, 90
2, 2, 69
0, 7, 34
3, 11, 74
12, 0, 64
11, 6, 68
14, 2, 70
11, 12, 9
2, 14, 29
15, 9, 72
1, 1, 49
5, 11, 93
18, 0, 44
5, 1, 34
18, 0, 0
8, 0, 19
6, 11, 14
1, 16, 94
6, 13, 69
4, 13, 32
11, 14, 42
6, 11, 97
12, 4, 96
12, 4, 2
11, 15, 87
2, 11, 57
7, 7, 27
16, 3, 48
17, 2, 69
5, 12, 56
5, 11, 83
8, 16, 0
6, 7, 56
14, 7, 73
11, 2, 22
5, 3, 49
2, 8, 34
2, 12, 21
14, 5, 44
3, 12, 17
0, 4, 85
7, 4, 7
3, 9, 8
18, 0, 28
0, 16, 58
17, 3, 30
7, 12, 32
8, 6, 47
4, 12, 16
18, 0, 29
11, 0, 28
12, 14, 64
11, 4, 45
15, 4, 44
2, 13, 6
11, 7, 6
5, 0, 50
3, 6, 50
4, 4, 40
1, 2, 73
13, 8, 94
18, 6, 34
4, 10, 80
9, 10, 34
1, 0, 23
4, 12, 42
1, 4, 8
9, 5, 97
0, 5, 92
2, 14, 58
12, 0, 97
8, 15, 45
1, 14, 85
17, 2, 77
0, 4, 40
0, 7, 89
9, 11, 59
3, 9, 6
3, 1, 45
10, 9, 64
2, 2, 7
12, 6, 65
0, 4, 26
4, 3, 21
3, 8, 49
3, 9, 66
10, 5, 42
6, 16, 86
3, 10, 42
4, 4, 91

