99, 18, 38
94, 3, 11
93, 15, 69
89, 13, 8
98, 9, 93
96, 16, 78
93, 8, 72
97, 12, 3
95, 3, 40
97, 9, 30
90, 11, 94
93, 4, 66
90, 13, 12
92, 11, 57
98, 14, 20
96, 10, 89
95, 16, 15
96, 12, 62
95, 11, 93
97, 7, 54
97, 5, 36
97, 9, 52
99, 20, 20
93, 5, 46
97, 4, 98
98, 16, 80
93, 8, 54
90, 11, 64
95, 6, 14
93, 5, 81
93, 9, 20
98, 4, 33
97, 11, 91
99, 19, 41
99, 1, 7
99, 8, 47
89, 13, 41
96, 2, 73
91, 8, 18
96, 14, 5
95, 2, 16
96, 6, 67
90, 11, 40
98, 17, 90
94, 4, 19
96, 6, 5
98, 0, 82
99, 10, 13
93, 3, 67
94, 5, 59
95, 7, 56
92, 7, 18
93, 16, 28
92, 14, 41
94, 13, 38
92, 14, 87
98, 5, 39
91, 11, 14
98, 16, 0
94, 12, 92
96, 13, 31
98, 17, 44
90, 13, 31
94, 6, 16
94, 4, 97
92, 14, 73
99, 5, 94
93, 4, 22
94, 2, 25
96, 3, 48
95, 10, 95
92, 6, 27
97, 15, 34
98, 13, 2
98, 3, 41
97, 1, 50
98, 19, 19
95, 9, 3
93, 16, 39
98, 16, 63
99, 9, 89
92, 14, 29

