23, 84, 54
18, 82, 29
24, 88, 63
23, 85, 56
15, 79, 10
21, 83, 22
15, 88, 56
24, 78, 52
18, 76, 20
27, 84, 75
23, 79, 96
16, 86, 5
29, 81, 95
25, 83, 38
29, 87, 42
18, 89, 59
14, 82, 7
28, 81, 90
22, 82, 10
29, 84, 9
23, 90, 17
14, 87, 39
29, 81, 12
29, 88, 9
15, 85, 18
28, 81, 99
16, 79, 68
17, 83, 18
14, 85, 27
28, 79, 47
19, 77, 91
19, 84, 24
12, 84, 24
19, 79, 88
20, 79, 91
16, 82, 29
16, 88, 82
22, 83, 31
14, 80, 58
24, 81, 95
28, 90, 99
19, 81, 26
27, 82, 93
18, 81, 58
19, 81, 70
14, 85, 79
21, 82, 82
29, 82, 51
25, 85, 62
24, 83, 98
14, 83, 37
22, 86, 8
20, 86, 27
25, 80, 17
30, 82, 11
23, 83, 5
16, 81, 77
21, 87, 63
27, 88, 77
16, 83, 33
20, 80, 41
16, 78, 6
24, 88, 93
27, 79, 46
26, 86, 10
25, 80, 8
18, 88, 51
18, 85, 1
15, 87, 90
24, 86, 86
20, 82, 32
17, 80, 57
21, 83, 27
21, 87, 77
16, 85, 93
21, 80, 37
17, 82, 71
18, 82, 84
14, 86, 5
28, 88, 12
19, 80, 93
23, 83, 13
16, 86, 34
19, 79, 17
28, 88, 39
25, 84, 15
22, 85, 84
21, 79, 1
27, 82, 10
19, 86, 91
28, 86, 53
17, 81, 22
25, 82, 11
22, 78, 51
23, 78, 37
24, 78, 29
27, 87, 86
18, 82, 29
29, 79, 75
23, 77, 88
22, 82, 25
20, 86, 81
17, 87, 45
21, 80, 58
17, 88, 68
23, 85, 77
21, 79, 94
14, 82, 83
21, 78, 7
18, 83, 3
16, 86, 96
22, 87, 34
20, 88, 33
24, 81, 64

