26, 6, 73
29, 4, 5
36, 14, 64
29, 0, 13
30, 7, 91
28, 0, 80
30, 13, 68
24, 8, 44
34, 5, 83
27, 8, 45
23, 2, 85
31, 6, 68
24, 1, 92
34, 14, 1
40, 3, 66
21, 4, 46
26, 1, 34
24, 8, 37
24, 7, 7
26, 10, 77
34, 1, 37
34, 1, 78
37, 7, 93
33, 9, 57
28, 9, 86
37, 14, 63
27, 7, 94
27, 9, 19
38, 11, 52
24, 7, 74
24, 4, 56
38, 1, 23
38, 12, 84
38, 10, 67
27, 5, 18
26, 6, 91
27, 5, 46
33, 0, 64
21, 2, 45
27, 12, 96
34, 2, 87
30, 9, 20
28, 1, 68
41, 4, 96
26, 1, 24
25, 1, 83
33, 5, 87
32, 8, 96
26, 3, 4
33, 3, 10
30, 6, 9
30, 6, 31
41, 10, 96
36, 12, 74
31, 0, 48
34, 6, 80
36, 2, 25
31, 4, 95
31, 5, 51
41, 3, 6
38, 5, 66
30, 8, 30
25, 4, 95
30, 3, 41
37, 2, 15
30, 5, 90
25, 7, 83
37, 9, 50
27, 10, 26
35, 7, 77
37, 3, 23
33, 5, 78
27, 1, 2
34, 1, 5
36, 10, 17
34, 1, 71
28, 12, 31
25, 1, 55
27, 9, 66
38, 13, 56
36, 0, 66
34, 15, 10
36, 10, 68
30, 11, 9
32, 1, 2
38, 13, 33
43, 0, 50
40, 1, 35
37, 12, 47
31, 7, 46
41, 2, 93
25, 5, 7
27, 5, 91
29, 13, 3
30, 14, 98
34, 15, 62
22, 6, 26
35, 2, 63
40, 10, 38
28, 7, 76
37, 2, 35
25, 4, 33
35, 7, 54
32, 12, 31
28, 7, 67
37, 12, 85
26, 0, 80
43, 0, 22
22, 2, 90
35, 4, 18
24, 3, 8
38, 0, 94
25, 2, 8
26, 8, 80
33, 4, 80
35, 8, 69
34, 5, 70
27, 2, 61
28, 7, 3
29, 3, 43
25, 4, 1
28, 7, 13
23, 4, 97
27, 11, 91
36, 2, 74
33, 14, 95
26, 7, 30
32, 16, 59

