58, 64, 9
60, 57, 24
57, 58, 91
63, 68, 92
69, 61, 88
55, 53, 62
55, 55, 42
58, 54, 88
56, 61, 27
64, 57, 62
55, 61, 64
51, 58, 13
57, 50, 14
63, 56, 7
68, 55, 91
62, 55, 83
65, 65, 13
65, 53, 4
52, 53, 33
52, 58, 79
61, 56, 6
64, 69, 70
50, 58, 21
60, 52, 58
54, 61, 34
61, 63, 4
55, 60, 93
57, 59, 0
54, 66, 33
64, 57, 48
58, 64, 62
61, 60, 84
52, 65, 91
63, 67, 92
65, 62, 73
58, 59, 71
56, 58, 49
58, 52, 46
56, 56, 62
59, 55, 17
69, 56, 31
69, 59, 28
60, 58, 25
50, 60, 45
67, 54, 87
61, 55, 15
58, 58, 94
50, 57, 5
52, 54, 82
59, 66, 85
51, 66, 83
54, 67, 12
56, 67, 60
51, 60, 98
55, 55, 23
63, 53, 5
63, 61, 46
63, 59, 40
65, 54, 0
67, 54, 77
64, 58, 11
61, 60, 67
61, 52, 70
59, 68, 85
59, 53, 7
57, 68, 56
59, 66, 3
61, 67, 3
61, 68, 21
66, 60, 91
61, 55, 66
55, 55, 52
65, 52, 13
61, 50, 47
68, 59, 95
66, 63, 13
65, 62, 39
58, 57, 71
60, 57, 63
68, 58, 76
62, 58, 20
52, 57, 65
65, 56, 84
60, 56, 92
65, 65, 87
62, 68, 19
53, 53, 29
66, 55, 57
51, 64, 77
50, 56, 5
69, 58, 11
60, 52, 71
54, 54, 42
62, 54, 2
65, 56, 33
63, 67, 36
53, 65, 45
53, 55, 26
62, 55, 77
67, 56, 54
67, 54, 48
64, 58, 43
63, 66, 63
54, 67, 30
57, 65, 43
59, 50, 21
63, 63, 97
65, 52, 19
66, 62, 92
62, 63, 35
63, 60, 63
55, 64, 10
60, 50, 85
59, 53, 59
60, 53, 50
56, 54, 3
59, 62, 18
66, 62, 49
54, 52, 43
61, 68, 13
60, 52, 81
60, 65, 86
51, 63, 64
57, 49, 74
56, 56, 5
59, 56, 32
68, 62, 15
69, 64, 0
65, 67, 21
56, 59, 77
52, 56, 13
51, 60, 62
59, 64, 68
69, 57, 27
60, 59, 95
69, 57, 74
58, 50, 69
66, 62, 58
55, 54, 27
54, 67, 95
58, 57, 57
65, 53, 92
54, 63, 99
55, 55, 86
61, 52, 60
69, 64, 55
60, 54, 55
55, 57, 73
64, 61, 54
53, 53, 30
60, 63, 19
67, 57, 69
51, 55, 3
52, 59, 0
62, 66, 27
64, 52, 16

