34, 74, 72
42, 88, 6
30, 77, 6
37, 78, 93
36, 74, 20
48, 83, 7
38, 79, 90
31, 76, 83
40, 88, 85
40, 86, 21
47, 84, 48
46, 78, 69
36, 80, 98
32, 87, 84
40, 87, 99
46, 77, 17
45, 86, 51
35, 81, 14
45, 73, 74
43, 73, 66
38, 88, 55
32, 85, 28
35, 80, 76
40, 75, 62
35, 72, 0
41, 88, 81
37, 81, 18
37, 74, 12
36, 80, 16
44, 88, 10
45, 81, 14
40, 86, 34
31, 75, 4
38, 81, 47
49, 80, 45
48, 81, 32
47, 85, 31
41, 83, 88
43, 88, 27
34, 75, 49
39, 83, 17
36, 84, 12
42, 80, 77
35, 85, 28
42, 84, 72
43, 74, 16
38, 74, 26
36, 81, 70
40, 81, 23
32, 76, 67
38, 78, 38
33, 75, 41
35, 79, 54
32, 80, 67
41, 85, 77
45, 74, 38
42, 80, 16
48, 79, 7
42, 80, 16
36, 81, 39
39, 85, 41
47, 81, 82
31, 86, 95
46, 82, 35
40, 88, 70
38, 83, 38
45, 75, 45
32, 83, 73
39, 80, 35
39, 78, 38
41, 85, 63
37, 83, 41
46, 81, 3
38, 82, 54
36, 77, 95
38, 78, 97
31, 76, 91
34, 83, 11
32, 82, 82
33, 73, 94
33, 82, 12
38, 88, 75
31, 86, 60
38, 84, 59
35, 76, 40
40, 87, 88
44, 81, 75
42, 87, 42
39, 77, 72
34, 84, 26
40, 88, 54
36, 79, 94
32, 75, 32
35, 73, 34
42, 79, 7
32, 79, 82
35, 85, 0
47, 81, 55
46, 78, 89
42, 82, 71
35, 78, 13
43, 76, 83
44, 88, 75
44, 83, 6
42, 86, 64
39, 88, 65
41, 81, 23
31, 77, 12
32, 79, 92
35, 81, 60
39, 80, 45
39, 78, 49
43, 87, 23
33, 74, 51
36, 87, 30
41, 81, 78
35, 80, 32
43, 79, 6
42, 80, 51
39, 76, 19
45, 87, 23
36, 73, 36
37, 74, 52
39, 78, 10
36, 73, 66
38, 75, 26
45, 78, 84
48, 80, 6

