0, 91, 62
4, 92, 85
0, 88, 27
12, 88, 82
9, 89, 2
1, 93, 34
4, 86, 19
8, 85, 38
1, 89, 55
9, 84, 56
4, 95, 52
13, 91, 4
7, 98, 30
11, 92, 51
7, 97, 51
9, 97, 83
5, 91, 59
11, 90, 38
11, 92, 91
4, 89, 31
6, 88, 56
3, 95, 62
4, 84, 43
8, 90, 52
7, 93, 4
5, 97, 17
7, 84, 47
2, 86, 68
5, 84, 78
6, 84, 54
12, 93, 30
5, 97, 46
9, 92, 99
6, 95, 86
9, 96, 81
8, 95, 26
12, 89, 53
1, 99, 27
11, 92, 24
3, 90, 86
10, 87, 64
6, 91, 93
6, 91, 70
3, 94, 62
6, 85, 99
3, 88, 98
6, 87, 35
13, 89, 10
6, 89, 84
8, 89, 58
9, 97, 62
4, 92, 9
9, 86, 6
1, 96, 72
9, 99, 97
1, 89, 16
0, 84, 89
8, 96, 9
10, 97, 97
10, 90, 8
11, 84, 47
8, 90, 57
5, 84, 43
9, 89, 83
5, 87, 57
6, 88, 17
6, 85, 50
6, 96, 86
5, 97, 18
9, 92, 77
13, 88, 79
0, 97, 11
5, 94, 30
2, 89, 87
1, 87, 27
2, 99, 17
7, 84, 44
4, 84, 58
6, 88, 4
0, 89, 71
7, 91, 79
0, 85, 72
3, 97, 71
2, 98, 26
11, 86, 12
6, 99, 36
12, 87, 46
3, 90, 19
10, 85, 51
3, 96, 1
5, 87, 22
2, 87, 30
0, 92, 55
4, 99, 1
8, 91, 21
12, 86, 45
2, 85, 58
5, 97, 31

