93, 51, 84
85, 53, 12
93, 48, 29
87, 53, 83
85, 50, 40
89, 48, 82
99, 52, 48
90, 45, 53
96, 48, 72
94, 56, 52
87, 47, 4
90, 50, 62
91, 49, 35
94, 50, 43
99, 55, 63
92, 54, 69
89, 47, 81
98, 45, 97
95, 41, 22
93, 55, 34
99, 45, 72
98, 42, 2
97, 42, 8
89, 48, 79
84, 51, 1
92, 51, 53
86, 51, 9
90, 50, 86
96, 53, 58
88, 54, 13
97, 51, 95
92, 44, 54
99, 56, 28
99, 44, 97
85, 52, 51
97, 51, 1
84, 52, 86
94, 46, 43
96, 55, 28
95, 42, 37
98, 47, 45
99, 55, 50
85, 52, 21
99, 53, 51
94, 41, 64
97, 45, 54
94, 44, 6
92, 52, 24
98, 43, 34
91, 45, 84
96, 46, 83
97, 54, 32
98, 51, 88
92, 54, 24
92, 53, 95
89, 51, 4
99, 42, 55
99, 43, 55
94, 50, 49
88, 52, 97
92, 52, 17
98, 50, 58
94, 46, 90
95, 42, 52
99, 51, 43
97, 50, 89
93, 44, 9
85, 50, 91
93, 54, 94
95, 47, 8
92, 46, 64
98, 44, 59
91, 48, 46
88, 54, 2
95, 52, 35
98, 55, 44
93, 46, 21
96, 46, 80
93, 49, 94
95, 46, 78
96, 42, 72
91, 52, 9
91, 47, 17
94, 57, 21
88, 55, 77
94, 41, 9
97, 54, 28
98, 50, 90
93, 42, 22
91, 48, 35
91, 44, 58
86, 51, 87
91, 51, 87
99, 42, 98
88, 55, 45
88, 49, 55
94, 48, 86
85, 51, 30
91, 49, 35
92, 50, 62
85, 50, 14
92, 52, 19
91, 45, 66
87, 54, 11
94, 53, 31
97, 57, 36
96, 47, 0
86, 53, 67
93, 56, 60
97, 42, 40

