5, 58, 91
9, 63, 49
8, 60, 21
2, 62, 23
18, 58, 50
10, 61, 34
8, 61, 59
2, 55, 60
12, 62, 67
0, 58, 18
9, 57, 72
14, 51, 40
11, 50, 49
6, 63, 10
13, 56, 21
8, 52, 47
0, 54, 90
14, 50, 90
3, 52, 79
11, 60, 34
6, 62, 35
3, 61, 31
6, 52, 21
12, 51, 15
8, 61, 33
15, 56, 61
7, 60, 27
6, 58, 89
7, 63, 60
8, 59, 56
5, 62, 17
0, 51, 76
7, 55, 66
10, 61, 85
5, 53, 71
7, 66, 57
11, 54, 35
14, 50, 86
11, 54, 80
0, 55, 71
13, 59, 51
5, 65, 23
12, 50, 75
11, 50, 95
16, 60, 97
5, 57, 2
0, 54, 89
10, 50, 82
2, 64, 39
7, 54, 76
12, 52, 38
15, 53, 85
7, 59, 6
14, 56, 47
2, 58, 2
5, 58, 23
16, 59, 58
3, 52, 18
10, 58, 72
11, 67, 82
1, 59, 9
11, 67, 17
1, 53, 20
10, 57, 66
3, 58, 38
0, 59, 42
5, 62, 89
3, 64, 45
9, 64, 33
3, 54, 22
16, 54, 86
3, 60, 62
8, 53, 97
13, 53, 11
9, 50, 80
13, 52, 70
11, 63, 21
14, 55, 90
10, 63, 48
11, 66, 27
15, 58, 75
0, 58, 71
10, 59, 25
15, 63, 60
18, 59, 18
6, 63, 49
8, 60, 82
6, 66, 35
6, 58, 87
12, 65, 19
8, 52, 41
16, 58, 27
0, 61, 17
2, 60, 68
14, 64, 0
4, 63, 79
12, 62, 20
1, 55, 85
8, 62, 50
6, 58, 97
9, 58, 25
7, 55, 96
13, 58, 79
14, 56, 19
3, 62, 8
13, 61, 10
11, 60, 35
11, 57, 93
13, 54, 24
6, 62, 45
9, 56, 43
17, 59, 72
6, 52, 86
0, 62, 83
8, 52, 60
9, 57, 2
16, 56, 28
14, 51, 32
0, 61, 63
9, 52, 90
15, 56, 40
7, 53, 74
3, 53, 17
3, 61, 61
11, 59, 56
15, 59, 81
7, 64, 66
1, 63, 34
15, 62, 72
15, 59, 40
8, 59, 38
7, 63, 16
4, 54, 22
13, 52, 34
4, 62, 4
5, 64, 56
10, 61, 78
16, 58, 27
13, 52, 93
12, 53, 5
14, 62, 72
2, 58, 42
14, 64, 65
15, 59, 55
0, 51, 4
9, 57, 34
2, 51, 18
2, 59, 20
3, 56, 79
10, 66, 5
4, 59, 13
7, 66, 80
6, 55, 54
14, 61, 92
9, 53, 31
13, 53, 52
5, 53, 49
13, 56, 89

