94, 3, 11
85, 2, 80
87, 1, 50
84, 5, 40
93, 15, 69
83, 11, 35
89, 5, 95
89, 13, 8
98, 9, 93
97, 12, 3
92, 0, 78
89, 0, 12
96, 16, 78
95, 3, 40
93, 8, 72
90, 4, 1
84, 4, 90
97, 9, 30
86, 4, 85
90, 11, 94
93, 4, 66
90, 13, 12
89, 3, 66
98, 14, 20
90, 3, 50
92, 11, 57
96, 10, 89
95, 11, 93
96, 12, 62
97, 4, 98
86, 8, 77
85, 0, 68
97, 7, 54
95, 16, 15
92, 4, 22
97, 5, 36
93, 5, 46
97, 9, 52
85, 0, 90
85, 1, 22
85, 3, 81
93, 8, 54
95, 6, 14
98, 16, 80
90, 11, 64
93, 5, 81
92, 0, 43
93, 9, 20
97, 11, 91
99, 1, 7
91, 1, 78
98, 4, 33
85, 2, 10
86, 2, 37
84, 9, 34
85, 8, 60
87, 12, 12
91, 8, 18
89, 1, 15
91, 6, 26
87, 8, 38
99, 8, 47
96, 14, 5
87, 7, 9
89, 5, 56
89, 13, 41
96, 2, 73
98, 17, 90
90, 11, 40
95, 2, 16
96, 6, 67
89, 7, 35
91, 1, 13
94, 4, 19
99, 10, 13
91, 6, 4
85, 2, 73
92, 7, 18
85, 11, 66
98, 0, 82
96, 6, 5
93, 3, 67
86, 11, 22
94, 5, 59
90, 6, 13
87, 2, 84
95, 7, 56
93, 16, 28
91, 3, 64
94, 13, 38
98, 5, 39
87, 1, 68
92, 14, 41
92, 14, 87
96, 13, 31
85, 0, 51
98, 16, 0
94, 6, 16
94, 12, 92
91, 11, 14
86, 7, 26
87, 0, 86
98, 17, 44
90, 13, 31
92, 2, 85
90, 8, 76
93, 4, 22
99, 5, 94
85, 8, 58
88, 10, 64
94, 2, 25
96, 3, 48
88, 13, 18
94, 4, 97
92, 14, 73
97, 15, 34
95, 10, 95
98, 13, 2
92, 6, 27
98, 3, 41
87, 8, 85
96, 13, 29
88, 13, 18
88, 10, 74
93, 0, 95
89, 4, 52
93, 16, 39
83, 8, 86
95, 9, 3
89, 10, 37
98, 16, 63
97, 1, 50
92, 14, 29
89, 1, 29
86, 5, 40
99, 9, 89

