50, 6, 1
52, 0, 87
60, 2, 16
55, 15, 31
53, 20, 90
45, 9, 9
55, 10, 59
54, 11, 41
62, 11, 77
42, 10, 72
49, 15, 41
50, 1, 61
55, 17, 71
56, 9, 33
53, 8, 23
58, 9, 89
62, 9, 7
49, 2, 7
53, 7, 69
56, 5, 31
46, 3, 31
60, 8, 82
62, 2, 48
62, 6, 78
49, 14, 95
51, 19, 90
62, 2, 39
63, 8, 49
59, 1, 74
58, 12, 56
48, 4, 34
56, 10, 72
49, 5, 86
45, 3, 52
50, 15, 36
55, 13, 62
60, 10, 91
60, 0, 7
61, 4, 38
60, 14, 54
53, 8, 8
53, 17, 77
60, 5, 53
51, 8, 78
59, 5, 96
59, 13, 35
58, 6, 38
48, 10, 95
61, 7, 76
48, 3, 15
50, 16, 60
47, 5, 90
49, 18, 67
43, 4, 1
45, 2, 46
44, 3, 49
62, 11, 11
56, 20, 32
54, 17, 92
43, 12, 32
51, 10, 57
57, 19, 75
50, 10, 91
48, 10, 96
45, 9, 14
50, 16, 26
45, 3, 30
51, 15, 4
52, 12, 41
53, 1, 41
56, 2, 48
49, 0, 1
47, 13, 86
51, 10, 77
51, 18, 73
57, 19, 73
52, 11, 30
62, 6, 60
52, 5, 61
53, 13, 56
49, 6, 10
53, 4, 38
57, 13, 96
43, 7, 70
51, 7, 30
52, 12, 20
47, 2, 65
44, 4, 30
49, 6, 1
57, 8, 46
57, 1, 68
51, 16, 94
56, 9, 66
58, 5, 77
58, 11, 81
48, 12, 92
48, 6, 84
53, 2, 31
48, 8, 72
63, 12, 74
55, 2, 19
60, 12, 0
50, 8, 19
61, 10, 80
48, 11, 75
49, 12, 88
43, 3, 23
49, 6, 94
55, 5, 89
47, 3, 24
49, 17, 18
54, 1, 23
43, 6, 32
60, 5, 25
44, 2, 57
56, 3, 66
44, 5, 24
43, 7, 9
50, 3, 28
42, 10, 88
55, 14, 31
57, 18, 15
56, 17, 0
60, 14, 45
60, 8, 98
58, 14, 30
45, 13, 95
50, 6, 95
55, 14, 50
53, 10, 42
57, 17, 65
50, 8, 41
56, 4, 49
49, 6, 4
56, 14, 42
49, 15, 45
44, 11, 23
59, 4, 16
47, 8, 63
54, 13, 1
57, 2, 75
45, 7, 62
61, 8, 62
48, 1, 92
49, 7, 52
52, 5, 50
51, 18, 5
55, 16, 3
50, 0, 8
54, 11, 37
53, 15, 60
51, 10, 28
48, 14, 71
55, 17, 67
60, 10, 97
55, 1, 39
49, 14, 61
54, 12, 49
52, 10, 14
55, 5, 75
52, 17, 23
53, 10, 96
54, 10, 64
53, 5, 85
51, 20, 84
46, 5, 24
51, 17, 62
61, 13, 44
51, 14, 75
47, 14, 77
53, 15, 28
54, 8, 0
52, 19, 96
52, 4, 18
50, 17, 25
60, 13, 42
50, 15, 61

