14, 14, 24
16, 18, 95
19, 25, 76
18, 26, 11
28, 23, 20
26, 12, 75
17, 13, 9
12, 17, 96
21, 10, 17
13, 14, 9
17, 15, 55
26, 17, 57
23, 18, 66
22, 12, 48
14, 18, 44
29, 16, 74
15, 15, 36
28, 14, 60
18, 21, 24
19, 18, 90
25, 18, 37
28, 19, 77
17, 15, 26
15, 21, 93
26, 22, 38
16, 22, 42
25, 18, 73
21, 26, 63
17, 14, 95
25, 19, 84
18, 19, 59
20, 6, 71
23, 18, 50
16, 16, 28
25, 13, 23
12, 18, 57
22, 11, 80
27, 13, 54
25, 13, 24
17, 11, 29
17, 17, 3
31, 19, 80
19, 17, 13
18, 20, 35
24, 11, 85
29, 16, 32
20, 26, 6
19, 7, 5
19, 9, 1
24, 11, 67
28, 22, 68
20, 11, 54
23, 9, 57
30, 18, 48
15, 13, 34
21, 18, 98
18, 20, 37
17, 24, 84
25, 24, 18
21, 18, 5
18, 22, 19
20, 25, 34
28, 19, 84
20, 15, 44
21, 25, 52
15, 18, 84
25, 14, 12
26, 15, 93
23, 14, 71
18, 15, 84
21, 16, 62
18, 19, 91
14, 14, 12
24, 15, 73
19, 8, 88
23, 12, 86
27, 13, 62
24, 17, 56
19, 26, 83
23, 15, 9
20, 25, 81
19, 17, 93
29, 17, 24
16, 18, 44
27, 17, 85
24, 15, 99
16, 23, 85
20, 16, 38
18, 14, 13
27, 15, 37
15, 12, 97
22, 15, 60
16, 10, 42
19, 13, 80
20, 16, 47
22, 25, 2
15, 22, 87
16, 22, 25
28, 24, 81
18, 9, 64
18, 16, 61
23, 17, 12
15, 13, 49
20, 12, 97
15, 16, 15
19, 6, 90
16, 12, 51
19, 13, 74
22, 22, 2
22, 9, 10
21, 24, 33
18, 14, 56
16, 11, 66
20, 9, 40
19, 19, 21
23, 18, 52
24, 19, 13
14, 20, 90
17, 23, 2
17, 11, 50
14, 13, 0
27, 22, 5
18, 19, 49
22, 21, 83
13, 14, 67
18, 13, 70
22, 12, 3
23, 17, 64
26, 13, 64
25, 17, 53
29, 19, 62
27, 17, 85
18, 25, 42

