4, 2, 53
14, 3, 48
11, 2, 34
11, 4, 35
18, 2, 7
9, 0, 95
15, 9, 64
15, 4, 99
18, 3, 67
13, 0, 16
18, 5, 40
12, 11, 59
8, 11, 93
20, 6, 71
6, 6, 89
6, 10, 13
0, 0, 58
4, 6, 68
12, 10, 20
6, 6, 2
17, 6, 31
2, 5, 38
13, 0, 52
18, 1, 42
2, 2, 69
1, 2, 44
13, 6, 70
21, 2, 45
5, 2, 58
16, 3, 90
12, 0, 64
11, 6, 68
19, 7, 5
14, 2, 70
0, 7, 34
5, 1, 34
11, 12, 9
18, 0, 44
15, 9, 72
6, 11, 14
18, 0, 0
8, 0, 19
6, 11, 97
12, 4, 96
12, 4, 2
19, 8, 88
17, 2, 69
7, 7, 27
16, 3, 48
0, 4, 85
5, 3, 49
14, 5, 44
7, 4, 7
14, 7, 73
11, 2, 22
6, 7, 56
2, 8, 34
3, 9, 8
18, 0, 28
16, 10, 42
8, 6, 47
18, 0, 29
17, 3, 30
15, 12, 97
15, 4, 44
18, 9, 64
11, 7, 6
4, 4, 40
11, 0, 28
11, 4, 45
13, 8, 94
18, 6, 34
3, 6, 50
4, 10, 80
19, 6, 90
5, 0, 50
1, 2, 73
16, 11, 66
9, 5, 97
1, 0, 23
0, 5, 92
12, 0, 97
1, 4, 8
14, 13, 0
17, 2, 77
4, 3, 21
0, 4, 40
3, 9, 6
9, 11, 59
10, 9, 64
3, 8, 49
10, 5, 42
0, 7, 89
2, 2, 7
12, 6, 65
3, 10, 42
0, 4, 26
4, 4, 91
3, 9, 66
3, 1, 45

