83, 35, 26
85, 38, 53
76, 31, 8
81, 34, 53
85, 41, 23
84, 34, 54
77, 32, 56
76, 29, 50
75, 33, 69
76, 29, 68
81, 44, 96
82, 40, 15
86, 33, 60
74, 33, 91
78, 31, 44
79, 35, 57
78, 40, 11
88, 35, 79
74, 33, 85
85, 34, 90
84, 39, 56
72, 32, 89
80, 31, 67
74, 31, 52
85, 37, 11
79, 43, 77
83, 33, 75
78, 39, 38
84, 44, 59
80, 40, 30
81, 46, 9
86, 31, 80
82, 40, 16
81, 44, 40
77, 30, 87
80, 38, 67
87, 40, 79
86, 37, 98
75, 36, 61
87, 41, 26
74, 33, 15
82, 44, 42
83, 45, 74
76, 29, 31
82, 36, 19
74, 36, 12
89, 37, 99
79, 37, 88
73, 31, 4
75, 37, 76
83, 39, 68
77, 38, 75
85, 37, 20
76, 40, 23
83, 46, 43
73, 34, 33
78, 43, 61
83, 33, 95
73, 33, 52
81, 43, 10
78, 38, 23
83, 35, 28
85, 33, 64
82, 35, 92
84, 33, 72
87, 31, 39
82, 39, 67
84, 33, 0
81, 33, 74
81, 38, 6
83, 30, 65
86, 35, 33
83, 45, 28
76, 39, 22
87, 40, 66
82, 31, 39
80, 30, 11
85, 34, 13
80, 31, 80
78, 40, 64
81, 46, 99
86, 43, 35
79, 37, 0
78, 39, 3
79, 38, 6
75, 30, 51
89, 36, 43
78, 42, 45
81, 41, 61
77, 46, 20
74, 38, 88
77, 34, 20
79, 32, 48
86, 35, 96
81, 34, 51
80, 36, 36
85, 32, 70
76, 42, 99
84, 36, 61
73, 31, 72
87, 41, 61
82, 39, 27
84, 38, 88
82, 34, 96
78, 28, 55
80, 30, 7
82, 43, 82
81, 41, 4
75, 40, 34
81, 32, 24
82, 33, 0
79, 42, 9
84, 32, 83
90, 36, 60
77, 33, 52
78, 34, 15
85, 37, 90
89, 36, 2
74, 32, 47
75, 35, 68
76, 39, 73
73, 33, 36
76, 39, 71
83, 45, 92
73, 31, 75
78, 31, 58
72, 33, 94
76, 28, 58
85, 44, 11
81, 33, 99
81, 36, 37

