47, 26, 71
41, 29, 78
43, 23, 87
41, 33, 15
45, 24, 72
43, 24, 23
41, 24, 66
37, 34, 56
43, 30, 20
37, 23, 64
36, 30, 14
40, 17, 6
49, 23, 58
43, 29, 14
48, 23, 82
48, 23, 51
43, 34, 77
49, 33, 65
41, 31, 87
49, 24, 72
40, 31, 33
43, 34, 43
50, 22, 40
33, 22, 71
40, 33, 37
51, 29, 90
34, 20, 71
32, 23, 61
41, 36, 67
42, 17, 45
41, 21, 88
37, 30, 13
41, 25, 34
38, 22, 23
37, 23, 22
41, 35, 98
51, 29, 37
41, 32, 37
37, 33, 41
45, 18, 15
43, 24, 64
39, 36, 21
47, 18, 13
44, 36, 37
41, 16, 77
42, 18, 70
44, 36, 78
42, 35, 89
33, 23, 52
46, 28, 55
39, 28, 80
45, 25, 10
44, 26, 36
39, 18, 7
41, 31, 49
40, 27, 10
45, 35, 92
41, 19, 52
32, 27, 60
45, 23, 43
45, 28, 5
37, 29, 89
33, 21, 61
44, 25, 39
48, 30, 73
42, 20, 86
49, 27, 54
46, 27, 44
36, 29, 88
47, 26, 43
44, 21, 5
37, 31, 55
48, 24, 92
38, 24, 70
42, 31, 60
38, 31, 21
37, 27, 96
40, 31, 70
38, 25, 99
33, 21, 46
45, 29, 59
44, 21, 60
35, 30, 34
46, 24, 41
38, 31, 65
41, 15, 76
35, 21, 77
48, 32, 41
49, 23, 12
47, 21, 37
40, 31, 35
38, 32, 19
38, 17, 95
36, 25, 52
47, 27, 3
33, 28, 84
51, 27, 30
49, 26, 40
36, 25, 6
47, 31, 86
42, 29, 40
42, 32, 42
48, 29, 90
47, 19, 83
48, 26, 40
32, 23, 87
49, 30, 28
45, 17, 45
44, 35, 64
39, 27, 97
44, 24, 78
43, 31, 51
35, 28, 14
40, 24, 1
39, 35, 1
48, 31, 50
48, 30, 4
46, 18, 38
40, 31, 86
42, 21, 87
33, 20, 2
45, 25, 23
37, 21, 75
34, 27, 25
37, 22, 87
44, 20, 75
49, 21, 39
37, 34, 84
49, 26, 23
47, 23, 97
40, 25, 50
34, 22, 98
47, 23, 36
38, 34, 31
42, 17, 19
46, 29, 67
48, 31, 88
37, 20, 95
47, 23, 20
40, 25, 78
39, 34, 67
46, 23, 6
38, 32, 2
47, 19, 10
37, 18, 3
42, 15, 36
39, 20, 11
51, 29, 60
47, 35, 45
41, 19, 73
47, 22, 28
35, 25, 75
40, 26, 72
43, 30, 33
48, 29, 26
36, 27, 95
41, 19, 47
35, 22, 91
34, 27, 25
49, 30, 31

