68, 18, 87
69, 15, 65
76, 27, 43
70, 29, 77
61, 24, 49
69, 30, 23
58, 21, 88
76, 26, 96
74, 19, 43
67, 28, 93
63, 28, 84
72, 18, 10
62, 21, 64
73, 24, 41
58, 22, 46
63, 13, 55
73, 22, 48
62, 20, 70
74, 22, 11
64, 23, 15
72, 29, 41
63, 21, 65
74, 20, 27
74, 20, 72
61, 20, 43
68, 27, 98
68, 22, 13
60, 19, 31
62, 19, 75
68, 15, 96
69, 16, 83
75, 20, 90
69, 20, 93
62, 27, 77
71, 28, 59
68, 21, 58
63, 28, 29
69, 15, 53
67, 15, 42
70, 15, 0
67, 15, 45
64, 14, 46
75, 24, 78
69, 23, 88
62, 21, 67
63, 20, 66
69, 19, 41
72, 28, 96
63, 24, 34
64, 18, 99
58, 21, 84
72, 21, 22
66, 22, 57
68, 13, 66
65, 18, 35
61, 17, 7
75, 21, 76
76, 24, 52
62, 24, 74
64, 16, 14
70, 14, 10
71, 25, 28
67, 20, 60
63, 23, 11
70, 19, 49
71, 22, 44
66, 18, 91
65, 23, 0
68, 21, 98
68, 27, 94
68, 25, 4
64, 15, 93
70, 16, 63
70, 25, 84
63, 17, 17
58, 19, 45
60, 16, 63
73, 23, 89
71, 21, 80
70, 20, 66
66, 24, 44
65, 24, 84
68, 14, 13
68, 29, 43
68, 30, 38
75, 17, 90
70, 23, 98
63, 22, 18
61, 19, 13
71, 27, 97
62, 25, 21
73, 17, 78
60, 20, 90
70, 26, 87
64, 20, 9
72, 17, 58
73, 20, 37
59, 18, 28
74, 25, 65
61, 24, 71
64, 12, 40
74, 16, 81
71, 21, 88
75, 25, 7
68, 26, 17
72, 31, 6
67, 25, 50
66, 18, 79
71, 29, 6
70, 20, 88
73, 20, 85
65, 21, 69
63, 18, 61
68, 31, 63
72, 18, 94
61, 26, 2
63, 13, 5
70, 26, 68
74, 23, 85
74, 22, 53
59, 21, 52
68, 22, 79
60, 16, 23
67, 15, 98
69, 22, 4
70, 22, 75
76, 17, 56
74, 20, 11
62, 25, 7
65, 20, 9
63, 22, 95
68, 24, 38
62, 24, 19
59, 19, 9
69, 22, 71
68, 24, 73
68, 19, 0
70, 20, 6

