0, 69, 24
2, 62, 23
13, 56, 21
0, 58, 18
9, 57, 72
5, 58, 91
9, 63, 49
8, 60, 21
10, 61, 34
8, 61, 59
0, 71, 64
15, 64, 42
6, 63, 10
12, 62, 67
11, 60, 34
10, 71, 13
7, 60, 27
3, 61, 31
13, 68, 51
7, 67, 69
8, 59, 56
2, 68, 22
10, 61, 85
6, 62, 35
5, 62, 17
8, 61, 33
15, 56, 61
6, 58, 89
7, 63, 60
5, 65, 23
4, 68, 68
16, 60, 97
10, 68, 8
7, 66, 57
5, 57, 2
9, 71, 42
6, 67, 53
7, 59, 6
13, 59, 51
14, 56, 47
2, 64, 39
0, 68, 23
15, 64, 26
10, 57, 66
2, 58, 2
5, 58, 23
16, 59, 58
11, 67, 17
3, 72, 20
10, 58, 72
11, 67, 82
3, 67, 99
3, 58, 38
1, 59, 9
2, 69, 82
5, 70, 40
0, 59, 42
3, 60, 62
5, 62, 89
7, 70, 21
11, 66, 27
7, 71, 22
9, 72, 68
11, 63, 21
3, 64, 45
1, 68, 47
9, 64, 33
0, 70, 39
10, 68, 17
10, 63, 48
10, 59, 25
11, 68, 48
10, 71, 78
6, 66, 35
1, 71, 5
15, 63, 60
6, 58, 87
15, 58, 75
8, 60, 82
0, 58, 71
12, 65, 19
9, 71, 71
16, 58, 27
2, 60, 68
6, 63, 49
14, 64, 0
9, 58, 25
4, 69, 40
12, 72, 26
4, 68, 96
3, 62, 8
12, 62, 20
0, 61, 17
4, 63, 79
6, 58, 97
8, 62, 50
0, 67, 72
11, 60, 35
13, 58, 79
14, 56, 19
15, 65, 30
11, 57, 93
13, 61, 10
6, 62, 45
9, 56, 43
17, 59, 72
0, 61, 63
4, 69, 83
9, 57, 2
0, 62, 83
15, 56, 40
12, 70, 15
4, 72, 21
1, 63, 34
13, 71, 94
15, 62, 72
10, 70, 49
15, 59, 40
7, 63, 16
7, 64, 66
11, 59, 56
15, 59, 81
3, 61, 61
4, 62, 4
5, 64, 56
10, 61, 78
8, 59, 38
5, 72, 7
16, 58, 27
1, 70, 93
2, 58, 42
15, 59, 55
3, 67, 97
9, 57, 34
14, 62, 72
2, 59, 20
10, 66, 5
8, 68, 36
4, 59, 13
13, 56, 89
14, 64, 65
3, 56, 79
0, 69, 10
7, 66, 80
14, 61, 92

