28, 43, 47
23, 59, 57
25, 55, 1
16, 52, 8
22, 46, 6
26, 57, 37
22, 47, 77
15, 51, 41
23, 59, 34
34, 49, 41
18, 53, 39
30, 48, 28
25, 58, 29
24, 54, 10
31, 47, 11
15, 48, 98
15, 49, 57
29, 48, 27
21, 45, 10
28, 59, 22
16, 50, 89
33, 55, 65
23, 43, 31
27, 43, 4
21, 55, 20
29, 45, 94
21, 58, 43
28, 53, 9
30, 57, 81
20, 44, 18
27, 48, 93
33, 46, 29
23, 53, 48
30, 55, 66
21, 45, 65
34, 53, 33
20, 45, 83
29, 53, 79
20, 54, 59
22, 53, 97
22, 50, 37
23, 53, 36
21, 45, 91
16, 50, 93
26, 57, 37
25, 51, 90
18, 57, 61
19, 48, 89
23, 52, 25
25, 56, 40
30, 56, 65
32, 45, 93
19, 50, 28
32, 53, 24
18, 46, 50
20, 54, 53
25, 48, 74
25, 46, 44
29, 51, 88
19, 50, 93
16, 49, 15
18, 43, 88
20, 45, 66
22, 56, 18
30, 54, 1
27, 58, 36
22, 49, 77
26, 48, 78
28, 48, 79
30, 53, 51
29, 60, 18
27, 55, 60
33, 52, 0
24, 46, 0
30, 45, 16
22, 54, 52
21, 55, 27
32, 49, 62
21, 44, 70
16, 49, 77
20, 45, 29
32, 55, 5
18, 49, 47
22, 45, 40
27, 50, 82
24, 49, 86
28, 45, 42
21, 48, 68
20, 43, 6
23, 44, 82
20, 56, 33
24, 51, 5
22, 47, 7
25, 45, 99
27, 49, 19
20, 45, 58
22, 47, 50
29, 55, 10
23, 45, 3
31, 52, 53
27, 45, 0
18, 49, 12
19, 55, 97
24, 44, 70
30, 49, 75
24, 46, 87
28, 53, 9
29, 54, 1
28, 45, 39
31, 43, 8
26, 52, 75
26, 59, 60
29, 50, 36
26, 48, 44
19, 43, 48
29, 43, 82
30, 57, 51
17, 55, 23
22, 46, 46
31, 46, 70
28, 57, 60
16, 50, 67
27, 56, 67
28, 54, 5
33, 52, 24
30, 50, 49
24, 54, 79
32, 49, 71
29, 49, 29
16, 47, 3
28, 60, 67
18, 47, 46
35, 52, 48
26, 53, 20
26, 49, 27
22, 44, 5
29, 48, 53
30, 49, 52
17, 44, 8
18, 43, 37
33, 54, 93
25, 45, 65
33, 52, 17
26, 47, 86
18, 51, 24
22, 48, 0
32, 56, 19
25, 53, 64
21, 45, 28
24, 56, 22
30, 54, 77
18, 49, 93
19, 52, 95
15, 49, 41
20, 54, 94
22, 59, 26

